Value,Type,file_name
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
"the ASB Superannuation 
Master Trust",ORG,NZX Annual Report 2023 (including climate statement).txt
QuayStreet,ORG,NZX Annual Report 2023 (including climate statement).txt
FUM,ORG,NZX Annual Report 2023 (including climate statement).txt
QuayStreet,ORG,NZX Annual Report 2023 (including climate statement).txt
the ASB Superannuation Master Trust,ORG,NZX Annual Report 2023 (including climate statement).txt
the Risk & Compliance,ORG,NZX Annual Report 2023 (including climate statement).txt
QuayStreet,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX WEALTH,ORG,NZX Annual Report 2023 (including climate statement).txt
Software,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Wealth Technologies,ORG,NZX Annual Report 2023 (including climate statement).txt
Fisher Funds,ORG,NZX Annual Report 2023 (including climate statement).txt
Funds Under Administration,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
—C,ORG,NZX Annual Report 2023 (including climate statement).txt
Islands National Superannuation Fund,ORG,NZX Annual Report 2023 (including climate statement).txt
Ethical Investing NZ,ORG,NZX Annual Report 2023 (including climate statement).txt
Multiply Limited,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth Technologies,ORG,NZX Annual Report 2023 (including climate statement).txt
API,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth Technologies,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
Wealth Technologies EBITDA,ORG,NZX Annual Report 2023 (including climate statement).txt
Key Operating Metrics,ORG,NZX Annual Report 2023 (including climate statement).txt
Opening FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
FUA,ORG,NZX Annual Report 2023 (including climate statement).txt
U p,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Clearing House,ORG,NZX Annual Report 2023 (including climate statement).txt
QuayStreet,ORG,NZX Annual Report 2023 (including climate statement).txt
—C,ORG,NZX Annual Report 2023 (including climate statement).txt
Clearing House,ORG,NZX Annual Report 2023 (including climate statement).txt
meet International Organisation of Securities,ORG,NZX Annual Report 2023 (including climate statement).txt
—C,ORG,NZX Annual Report 2023 (including climate statement).txt
Cashflow Figures,ORG,NZX Annual Report 2023 (including climate statement).txt
Restricted,ORG,NZX Annual Report 2023 (including climate statement).txt
Goodwill,ORG,NZX Annual Report 2023 (including climate statement).txt
Working capital,ORG,NZX Annual Report 2023 (including climate statement).txt
PPE &,ORG,NZX Annual Report 2023 (including climate statement).txt
LIQUIDITY & DEBT,ORG,NZX Annual Report 2023 (including climate statement).txt
QuayStreet,ORG,NZX Annual Report 2023 (including climate statement).txt
QuayStreet,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth,ORG,NZX Annual Report 2023 (including climate statement).txt
Business YearInvestment,ORG,NZX Annual Report 2023 (including climate statement).txt
QuayStreet Asset Management,ORG,NZX Annual Report 2023 (including climate statement).txt
ASB Superannuation Master Trust,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth,ORG,NZX Annual Report 2023 (including climate statement).txt
Auckland office fit outs,ORG,NZX Annual Report 2023 (including climate statement).txt
the ASB Superannuation Master Trust,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth Technologies,ORG,NZX Annual Report 2023 (including climate statement).txt
FUM,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Wealth Technologies,ORG,NZX Annual Report 2023 (including climate statement).txt
the Income Statement,ORG,NZX Annual Report 2023 (including climate statement).txt
Operating Earnings,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Capital Markets,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
S&P,ORG,NZX Annual Report 2023 (including climate statement).txt
FuturesThe Company,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Index Futures,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
the European Energy Exchange,ORG,NZX Annual Report 2023 (including climate statement).txt
EEX,ORG,NZX Annual Report 2023 (including climate statement).txt
the New Zealand Emissions Trading Scheme,ORG,NZX Annual Report 2023 (including climate statement).txt
the New Zealand Government,ORG,NZX Annual Report 2023 (including climate statement).txt
ETS,ORG,NZX Annual Report 2023 (including climate statement).txt
Government’s,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s,ORG,NZX Annual Report 2023 (including climate statement).txt
EEX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZU,ORG,NZX Annual Report 2023 (including climate statement).txt
NZU Auctions,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
GOVERNANCE & MANAGEMENT UPDATE,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Chair,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Group,ORG,NZX Annual Report 2023 (including climate statement).txt
Nasdaq,ORG,NZX Annual Report 2023 (including climate statement).txt
SGX,ORG,NZX Annual Report 2023 (including climate statement).txt
EEX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX’s Future Director,ORG,NZX Annual Report 2023 (including climate statement).txt
Board,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt
the NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
The NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt
Mark’s,ORG,NZX Annual Report 2023 (including climate statement).txt
Board,ORG,NZX Annual Report 2023 (including climate statement).txt
The NZX Group,ORG,NZX Annual Report 2023 (including climate statement).txt
Board,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Mark’s,ORG,NZX Annual Report 2023 (including climate statement).txt
Board,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Aotearoa New Zealand Climate Standards,ORG,NZX Annual Report 2023 (including climate statement).txt
ANZCS,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
2023 Climate Statement,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Company’s,ORG,NZX Annual Report 2023 (including climate statement).txt
POLICY & REGULATIONDuring 2023,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Clearing,ORG,NZX Annual Report 2023 (including climate statement).txt
Exchange’s,ORG,NZX Annual Report 2023 (including climate statement).txt
NZ RegCo,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
the NZ RegCo Board,ORG,NZX Annual Report 2023 (including climate statement).txt
NZ RegCo,ORG,NZX Annual Report 2023 (including climate statement).txt
The Financial Markets Conduct Act 2013,ORG,NZX Annual Report 2023 (including climate statement).txt
FMA,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
The�,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
the NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NEW ZEALAND’S ECONOMIC GROWTH,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Appropriate ‘rules,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Government,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s,ORG,NZX Annual Report 2023 (including climate statement).txt
Smartshares and Wealth Technologies,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Annual Report,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX Group Overview NZX Group,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s Exchange,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s exchange,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
Purpose,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX’s,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt
New Zealand’s,ORG,NZX Annual Report 2023 (including climate statement).txt
NZX CHAIR,ORG,NZX Annual Report 2023 (including climate statement).txt
Committed,ORG,NZX Annual Report 2023 (including climate statement).txt
