Value,Type,file_name,clean_value,count
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Accrued,ORG,NZX Annual Report 2023 (including climate statement).txt,accru,2
Accrued,ORG,NZX Annual Report 2023 (including climate statement).txt,accru,2
Unearned,ORG,NZX Annual Report 2023 (including climate statement).txt,unearn,2
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZ IFRS9,ORG,NZX Annual Report 2023 (including climate statement).txt,nz ifr,8
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
b. Bank,ORG,NZX Annual Report 2023 (including climate statement).txt,b bank,2
facilitiesThe Group,ORG,NZX Annual Report 2023 (including climate statement).txt,facilitiesth group,2
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
QuayStreet Asset Management,ORG,NZX Annual Report 2023 (including climate statement).txt,quaystreet asset manag,16
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZ IFRS9,ORG,NZX Annual Report 2023 (including climate statement).txt,nz ifr,8
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
b. Bank,ORG,NZX Annual Report 2023 (including climate statement).txt,b bank,2
facilitiesThe Group,ORG,NZX Annual Report 2023 (including climate statement).txt,facilitiesth group,2
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
QuayStreet Asset Management,ORG,NZX Annual Report 2023 (including climate statement).txt,quaystreet asset manag,16
ASB,ORG,NZX Annual Report 2023 (including climate statement).txt,asb,77
Superannuation Master Trust,ORG,NZX Annual Report 2023 (including climate statement).txt,superannu master trust,1
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
the Clearing House,ORG,NZX Annual Report 2023 (including climate statement).txt,clear hous,42
Company,ORG,NZX Annual Report 2023 (including climate statement).txt,compani,182
Company,ORG,NZX Annual Report 2023 (including climate statement).txt,compani,182
QuayStreet Asset Management,ORG,NZX Annual Report 2023 (including climate statement).txt,quaystreet asset manag,16
The Dividend Reinvestment Plan,ORG,NZX Annual Report 2023 (including climate statement).txt,dividend reinvest plan,4
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
the ASB Superannuation Master Trust,ORG,NZX Annual Report 2023 (including climate statement).txt,asb superannu master trust,12
Company,ORG,NZX Annual Report 2023 (including climate statement).txt,compani,182
Company,ORG,NZX Annual Report 2023 (including climate statement).txt,compani,182
CEOpursuant,ORG,NZX Annual Report 2023 (including climate statement).txt,ceopursu,1
Company,ORG,NZX Annual Report 2023 (including climate statement).txt,compani,182
the NZX Main Board,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx main board,6
The Dividend Reinvestment Plan,ORG,NZX Annual Report 2023 (including climate statement).txt,dividend reinvest plan,4
LLoonngg,ORG,NZX Annual Report 2023 (including climate statement).txt,lloonngg,2
Long Term Incentive,ORG,NZX Annual Report 2023 (including climate statement).txt,long term incent,2
Long Term Incentive Plan - 2018In 2018,ORG,NZX Annual Report 2023 (including climate statement).txt,long term incent plan,3
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Incentive Plan - 2018,ORG,NZX Annual Report 2023 (including climate statement).txt,incent plan,2
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
TSR,ORG,NZX Annual Report 2023 (including climate statement).txt,tsr,20
EPS,ORG,NZX Annual Report 2023 (including climate statement).txt,ep,26
The Dividend Reinvestment Plan,ORG,NZX Annual Report 2023 (including climate statement).txt,dividend reinvest plan,4
LLoonngg,ORG,NZX Annual Report 2023 (including climate statement).txt,lloonngg,2
Long Term Incentive,ORG,NZX Annual Report 2023 (including climate statement).txt,long term incent,2
Long Term Incentive Plan - 2018In 2018,ORG,NZX Annual Report 2023 (including climate statement).txt,long term incent plan,3
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Incentive Plan - 2018,ORG,NZX Annual Report 2023 (including climate statement).txt,incent plan,2
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
TSR,ORG,NZX Annual Report 2023 (including climate statement).txt,tsr,20
EPS,ORG,NZX Annual Report 2023 (including climate statement).txt,ep,26
NZX Annual Report,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx annual report,24
Long Term Incentive Plan - 2021,ORG,NZX Annual Report 2023 (including climate statement).txt,long term incent plan,3
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
the NZX Group,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx group,98
TSR,ORG,NZX Annual Report 2023 (including climate statement).txt,tsr,20
TSR,ORG,NZX Annual Report 2023 (including climate statement).txt,tsr,20
TSR,ORG,NZX Annual Report 2023 (including climate statement).txt,tsr,20
TSR,ORG,NZX Annual Report 2023 (including climate statement).txt,tsr,20
b. N,ORG,NZX Annual Report 2023 (including climate statement).txt,b n,1
NZZXX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzzxx,2
the NZXEmployee Long Term Incentive Plan,ORG,NZX Annual Report 2023 (including climate statement).txt,nzxemploye long term incent plan,1
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZXat,ORG,NZX Annual Report 2023 (including climate statement).txt,nzxat,1
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZZXX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzzxx,2
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Audit andRisk Committee (Committee,ORG,NZX Annual Report 2023 (including climate statement).txt,audit andrisk committe committe,2
TheCommittee,ORG,NZX Annual Report 2023 (including climate statement).txt,thecommitte,2
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
New Zealand Clearing and Depository Corporation Limited,ORG,NZX Annual Report 2023 (including climate statement).txt,new zealand clear depositori corpor limit,4
NZCDC,ORG,NZX Annual Report 2023 (including climate statement).txt,nzcdc,6
House,ORG,NZX Annual Report 2023 (including climate statement).txt,hous,20
NZCDC,ORG,NZX Annual Report 2023 (including climate statement).txt,nzcdc,6
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
the Clearing Committee of the NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt,clear committe nzx board,2
NZCDC,ORG,NZX Annual Report 2023 (including climate statement).txt,nzcdc,6
the NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx board,28
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
business;• Investment,ORG,NZX Annual Report 2023 (including climate statement).txt,busi invest,2
the Clearing House,ORG,NZX Annual Report 2023 (including climate statement).txt,clear hous,42
Clearing House,ORG,NZX Annual Report 2023 (including climate statement).txt,clear hous,42
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Audit andRisk Committee (Committee,ORG,NZX Annual Report 2023 (including climate statement).txt,audit andrisk committe committe,2
TheCommittee,ORG,NZX Annual Report 2023 (including climate statement).txt,thecommitte,2
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
New Zealand Clearing and Depository Corporation Limited,ORG,NZX Annual Report 2023 (including climate statement).txt,new zealand clear depositori corpor limit,4
NZCDC,ORG,NZX Annual Report 2023 (including climate statement).txt,nzcdc,6
House,ORG,NZX Annual Report 2023 (including climate statement).txt,hous,20
NZCDC,ORG,NZX Annual Report 2023 (including climate statement).txt,nzcdc,6
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
the Clearing Committee of the NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt,clear committe nzx board,2
NZCDC,ORG,NZX Annual Report 2023 (including climate statement).txt,nzcdc,6
the NZX Board,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx board,28
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
business;• Investment,ORG,NZX Annual Report 2023 (including climate statement).txt,busi invest,2
the Clearing House,ORG,NZX Annual Report 2023 (including climate statement).txt,clear hous,42
Clearing House,ORG,NZX Annual Report 2023 (including climate statement).txt,clear hous,42
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
A-,ORG,NZX Annual Report 2023 (including climate statement).txt,,105
NZD,ORG,NZX Annual Report 2023 (including climate statement).txt,nzd,28
AUD,ORG,NZX Annual Report 2023 (including climate statement).txt,aud,4
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
c. Interest,ORG,NZX Annual Report 2023 (including climate statement).txt,c interest,1
NZX,ORG,NZX Annual Report 2023 (including climate statement).txt,nzx,547
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
balances;• the Group's,ORG,NZX Annual Report 2023 (including climate statement).txt,balanc group,2
Smartshares Limited,ORG,NZX Annual Report 2023 (including climate statement).txt,smartshar limit,17
Smartshares Limited,ORG,NZX Annual Report 2023 (including climate statement).txt,smartshar limit,17
Group,ORG,NZX Annual Report 2023 (including climate statement).txt,group,634
